dataset,algorithm,number_of_classes,number_of_categories,train_size,test_size,cv_idx,accuracy,precision,recall,f1,auc,train_time,pred_time
bupa,RF,2,0,310,35,8,0.7714285714285715,0.7792207792207793,0.7714285714285715,0.7642357642357642,0.75,0.014602422714233398,0.0015187263488769531
bupa,RF,2,0,310,35,9,0.6571428571428571,0.6536796536796535,0.6571428571428571,0.6463536463536462,0.6333333333333334,0.016957521438598633,0.0013654232025146484
bupa,RF,2,0,310,35,10,0.6571428571428571,0.6536796536796535,0.6571428571428571,0.6463536463536462,0.6333333333333334,0.018542051315307617,0.0015635490417480469
bupa,SEVQ,2,189,310,35,1,0.6857142857142857,0.6836734693877552,0.6857142857142857,0.6841283191157034,0.675,0.12805700302124023,0.0011267662048339844
bupa,SEVQ,2,186,310,35,2,0.5714285714285714,0.575187969924812,0.5714285714285714,0.5728465083303794,0.5666666666666667,0.12015271186828613,0.0009720325469970703
bupa,SEVQ,2,202,314,31,3,0.6129032258064516,0.6175953079178885,0.6129032258064516,0.6046319272125724,0.6083333333333334,0.12987041473388672,0.0008730888366699219
bupa,SEVQ,2,203,311,34,4,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5824561403508771,0.12340903282165527,0.0009453296661376953
bupa,SEVQ,2,196,310,35,5,0.5142857142857142,0.5217687074829932,0.5142857142857142,0.5176325827488619,0.4877622377622377,0.13083148002624512,0.0010654926300048828
bupa,SEVQ,2,199,310,35,6,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6328671328671328,0.12926340103149414,0.0011394023895263672
bupa,SEVQ,2,187,310,35,7,0.4857142857142857,0.5084967320261438,0.4857142857142857,0.49078947368421055,0.48809523809523814,0.16979742050170898,0.0016276836395263672
bupa,SEVQ,2,187,310,35,8,0.6,0.6,0.6,0.6,0.5916666666666666,0.1738598346710205,0.001081228256225586
bupa,SEVQ,2,203,310,35,9,0.5428571428571428,0.5601503759398496,0.5428571428571428,0.5443510737628384,0.5499999999999999,0.2086317539215088,0.0010333061218261719
bupa,SEVQ,2,195,310,35,10,0.6285714285714286,0.6547619047619047,0.6285714285714286,0.6285714285714286,0.6416666666666667,0.13707232475280762,0.0012142658233642578
bupa,SVC,2,0,310,35,1,0.6571428571428571,0.6734693877551021,0.6571428571428571,0.6233766233766234,0.6166666666666667,0.003373861312866211,0.0006403923034667969
bupa,SVC,2,0,310,35,2,0.6571428571428571,0.6533466533466533,0.6571428571428571,0.6530612244897961,0.6416666666666666,0.003448963165283203,0.0006046295166015625
bupa,SVC,2,0,314,31,3,0.6129032258064516,0.6466973886328726,0.6129032258064516,0.5812316715542523,0.6041666666666667,0.0032575130462646484,0.0004315376281738281
bupa,SVC,2,0,311,34,4,0.6764705882352942,0.6962669683257918,0.6764705882352942,0.6524012503552146,0.6473684210526316,0.004416704177856445,0.0007753372192382812
bupa,SVC,2,0,310,35,5,0.8,0.8138888888888889,0.8,0.7863945578231293,0.7465034965034966,0.003450632095336914,0.0005931854248046875
bupa,SVC,2,0,310,35,6,0.7714285714285715,0.8323809523809523,0.7714285714285715,0.7382173382173381,0.6923076923076923,0.0032796859741210938,0.0005888938903808594
bupa,SVC,2,0,310,35,7,0.6857142857142857,0.6795454545454545,0.6857142857142857,0.6773333333333335,0.6547619047619048,0.0032749176025390625,0.0006489753723144531
bupa,SVC,2,0,310,35,8,0.6571428571428571,0.6734693877551021,0.6571428571428571,0.6233766233766234,0.6166666666666667,0.0031518936157226562,0.0005497932434082031
bupa,SVC,2,0,310,35,9,0.7714285714285715,0.7712287712287712,0.7714285714285715,0.7687074829931972,0.7583333333333335,0.0034019947052001953,0.0005614757537841797
bupa,SVC,2,0,310,35,10,0.7142857142857143,0.7164502164502166,0.7142857142857143,0.7052947052947053,0.6916666666666667,0.003256082534790039,0.0006587505340576172
bupa,XGB,2,0,310,35,1,0.7142857142857143,0.7289377289377289,0.7142857142857143,0.6972049689440993,0.6833333333333333,0.33817315101623535,0.000476837158203125
bupa,XGB,2,0,310,35,2,0.7142857142857143,0.7122877122877124,0.7142857142857143,0.7108843537414966,0.7000000000000001,0.15474176406860352,0.00047326087951660156
bupa,XGB,2,0,314,31,3,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8062500000000001,0.41598987579345703,0.0004968643188476562
bupa,XGB,2,0,311,34,4,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6421052631578946,0.4862949848175049,0.000514984130859375
bupa,XGB,2,0,310,35,5,0.7428571428571429,0.7395445134575569,0.7428571428571429,0.7405714285714287,0.7167832167832169,0.4620177745819092,0.008795738220214844
bupa,XGB,2,0,310,35,6,0.8285714285714286,0.8277056277056278,0.8285714285714286,0.8251552795031056,0.8006993006993007,0.4486854076385498,0.08639049530029297
bupa,XGB,2,0,310,35,7,0.6,0.584,0.6,0.5840579710144927,0.5595238095238095,0.4611828327178955,0.0004744529724121094
bupa,XGB,2,0,310,35,8,0.6857142857142857,0.6836734693877552,0.6857142857142857,0.6841283191157034,0.675,0.531867504119873,0.0005483627319335938
bupa,XGB,2,0,310,35,9,0.7428571428571429,0.7738095238095238,0.7428571428571429,0.7428571428571429,0.7583333333333333,0.49481701850891113,0.0005166530609130859
bupa,XGB,2,0,310,35,10,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.8250000000000001,0.4804806709289551,0.0004820823669433594
cleveland,AB,5,0,267,30,1,0.5333333333333333,0.560952380952381,0.5333333333333333,0.5426388888888888,0.6161785130718955,0.09710478782653809,0.010874271392822266
cleveland,AB,5,0,268,29,2,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.548168103448276,0.08051204681396484,0.008856534957885742
cleveland,AB,5,0,267,30,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6555555555555554,0.7102062908496731,0.16319823265075684,0.020399093627929688
cleveland,AB,5,0,268,29,4,0.4827586206896552,0.3908045977011494,0.4827586206896552,0.43103448275862066,0.566245894909688,0.09221506118774414,0.008820295333862305
cleveland,AB,5,0,267,30,5,0.5,0.4630555555555555,0.5,0.4727777777777778,0.6235615079365079,0.10562825202941895,0.008121490478515625
cleveland,AB,5,0,267,30,6,0.4666666666666667,0.48074074074074075,0.4666666666666667,0.47112135176651304,0.5729253472222222,0.10032367706298828,0.009921073913574219
cleveland,AB,5,0,267,30,7,0.4,0.4,0.4,0.4,0.5349913194444444,0.08821272850036621,0.008546113967895508
cleveland,AB,5,0,269,28,8,0.5714285714285714,0.5535714285714286,0.5714285714285714,0.5612244897959184,0.6428385416666665,0.13135910034179688,0.008321762084960938
cleveland,AB,5,0,266,31,9,0.6451612903225806,0.6907642089093702,0.6451612903225806,0.6590559977656751,0.710985926628716,0.12351655960083008,0.008661270141601562
cleveland,AB,5,0,267,30,10,0.6,0.6340740740740742,0.6,0.5866666666666667,0.6817892156862746,0.17752671241760254,0.028328895568847656
cleveland,DT,5,0,267,30,1,0.4,0.5818518518518518,0.4,0.4608465608465609,0.5760375816993465,0.0012619495391845703,0.00015306472778320312
cleveland,DT,5,0,268,29,2,0.5172413793103449,0.4620238900157764,0.5172413793103449,0.4806687565308255,0.6026939655172415,0.0010845661163330078,0.00012540817260742188
cleveland,DT,5,0,267,30,3,0.4666666666666667,0.5369047619047619,0.4666666666666667,0.4829586184424894,0.6085028594771242,0.0010571479797363281,0.00012350082397460938
cleveland,DT,5,0,268,29,4,0.5172413793103449,0.37617554858934166,0.5172413793103449,0.42145593869731807,0.5605500821018062,0.0013091564178466797,0.0001633167266845703
cleveland,DT,5,0,267,30,5,0.5333333333333333,0.5944444444444444,0.5333333333333333,0.534074074074074,0.6651984126984127,0.0010709762573242188,0.0001239776611328125
cleveland,DT,5,0,267,30,6,0.5,0.4,0.5,0.44169884169884166,0.5590104166666666,0.0009844303131103516,0.00012230873107910156
cleveland,DT,5,0,267,30,7,0.43333333333333335,0.4098039215686275,0.43333333333333335,0.42121212121212115,0.5472743055555556,0.0013227462768554688,0.0001647472381591797
cleveland,DT,5,0,269,28,8,0.5,0.50625,0.5,0.5004810857345421,0.5894345238095239,0.0011088848114013672,0.000133514404296875
cleveland,DT,5,0,266,31,9,0.5806451612903226,0.5207373271889401,0.5806451612903226,0.5415444770283481,0.6629862428842505,0.0011088848114013672,0.00012969970703125
cleveland,DT,5,0,267,30,10,0.5,0.4615740740740741,0.5,0.47897435897435897,0.567549019607843,0.0011076927185058594,0.0001289844512939453
cleveland,GNB,5,0,267,30,1,0.5333333333333333,0.6787878787878788,0.5333333333333333,0.5744047619047621,0.6547017973856208,0.0014023780822753906,0.0004215240478515625
cleveland,GNB,5,0,268,29,2,0.6206896551724138,0.6321839080459771,0.6206896551724138,0.6230407523510971,0.6518857758620691,0.0010752677917480469,0.0003123283386230469
cleveland,GNB,5,0,267,30,3,0.6,0.6547619047619048,0.6,0.6173835125448028,0.6728799019607843,0.0010972023010253906,0.0003216266632080078
cleveland,GNB,5,0,268,29,4,0.4827586206896552,0.35571687840290384,0.4827586206896552,0.40961337513061646,0.5700431034482759,0.0014352798461914062,0.0004088878631591797
cleveland,GNB,5,0,267,30,5,0.5333333333333333,0.5097385620915033,0.5333333333333333,0.510547875064004,0.6514980158730157,0.0010750293731689453,0.0003082752227783203
cleveland,GNB,5,0,267,30,6,0.5333333333333333,0.453968253968254,0.5333333333333333,0.4854030501089325,0.6203211805555555,0.001142263412475586,0.0003113746643066406
cleveland,GNB,5,0,267,30,7,0.4666666666666667,0.47738095238095235,0.4666666666666667,0.4641269841269842,0.5983159722222222,0.0010986328125,0.0003185272216796875
cleveland,GNB,5,0,269,28,8,0.6428571428571429,0.6292016806722689,0.6428571428571429,0.6181199752628325,0.7235026041666666,0.0010883808135986328,0.0003218650817871094
cleveland,GNB,5,0,266,31,9,0.45161290322580644,0.5188940092165899,0.45161290322580644,0.4801133078968667,0.5806372549019608,0.0010843276977539062,0.0003275871276855469
cleveland,GNB,5,0,267,30,10,0.6333333333333333,0.8465608465608465,0.6333333333333333,0.6440211640211639,0.6868259803921568,0.0011146068572998047,0.0003292560577392578
cleveland,KNN,5,0,267,30,1,0.5,0.3148148148148148,0.5,0.3863636363636364,0.48100490196078427,0.0008077621459960938,0.0019497871398925781
cleveland,KNN,5,0,268,29,2,0.5172413793103449,0.3448275862068966,0.5172413793103449,0.41379310344827586,0.5141702586206898,0.0007846355438232422,0.0019712448120117188
cleveland,KNN,5,0,267,30,3,0.43333333333333335,0.3202898550724637,0.43333333333333335,0.36833333333333335,0.4717524509803922,0.0007758140563964844,0.001992464065551758
cleveland,KNN,5,0,268,29,4,0.4827586206896552,0.3620689655172414,0.4827586206896552,0.36743295019157085,0.5123922413793105,0.0007886886596679688,0.0019252300262451172
cleveland,KNN,5,0,267,30,5,0.4666666666666667,0.31111111111111106,0.4666666666666667,0.35,0.5167559523809524,0.0007760524749755859,0.0019941329956054688
cleveland,KNN,5,0,267,30,6,0.5,0.32,0.5,0.3902439024390244,0.516935763888889,0.0007927417755126953,0.0020194053649902344
cleveland,KNN,5,0,267,30,7,0.43333333333333335,0.3325396825396825,0.43333333333333335,0.3762489762489762,0.5042881944444445,0.0008149147033691406,0.0020711421966552734
cleveland,KNN,5,0,269,28,8,0.5,0.3792517006802721,0.5,0.4313063063063063,0.528896949404762,0.000993967056274414,0.0027158260345458984
cleveland,KNN,5,0,266,31,9,0.5161290322580645,0.4005376344086022,0.5161290322580645,0.4461928490252645,0.5307756166982921,0.0007994174957275391,0.0021436214447021484
cleveland,KNN,5,0,267,30,10,0.5333333333333333,0.4380952380952381,0.5333333333333333,0.48070175438596485,0.5689215686274509,0.0007989406585693359,0.0020558834075927734
cleveland,MLP,5,0,267,30,1,0.4666666666666667,0.3606060606060606,0.4666666666666667,0.40683760683760684,0.49946078431372554,0.22618460655212402,0.0002803802490234375
cleveland,MLP,5,0,268,29,2,0.6551724137931034,0.48746081504702193,0.6551724137931034,0.5586536875103119,0.6101293103448278,0.23376226425170898,0.0002377033233642578
cleveland,MLP,5,0,267,30,3,0.36666666666666664,0.35,0.36666666666666664,0.35809523809523813,0.5007557189542485,0.02781987190246582,0.0002110004425048828
cleveland,MLP,5,0,268,29,4,0.5172413793103449,0.32833583208395806,0.5172413793103449,0.3998136067101584,0.5613967569786535,0.30249738693237305,0.00023555755615234375
cleveland,MLP,5,0,267,30,5,0.5666666666666667,0.47346491228070176,0.5666666666666667,0.47407407407407404,0.6680059523809525,0.31996965408325195,0.00023412704467773438
cleveland,MLP,5,0,267,30,6,0.6,0.5045454545454545,0.6,0.5300751879699248,0.625347222222222,0.3114156723022461,0.000244140625
cleveland,MLP,5,0,267,30,7,0.5,0.4666666666666667,0.5,0.47333333333333333,0.618064236111111,0.2692067623138428,0.0002410411834716797
cleveland,MLP,5,0,269,28,8,0.6428571428571429,0.5515873015873016,0.6428571428571429,0.5896358543417367,0.6859933035714286,0.1804351806640625,0.00023102760314941406
cleveland,MLP,5,0,266,31,9,0.4838709677419355,0.4778225806451613,0.4838709677419355,0.4750733137829912,0.5775972485768501,0.20200371742248535,0.00024628639221191406
cleveland,MLP,5,0,267,30,10,0.6333333333333333,0.5557142857142857,0.6333333333333333,0.5673387673387673,0.6911274509803921,0.29285597801208496,0.0002455711364746094
cleveland,NC,5,0,267,30,1,0.43333333333333335,0.5142307692307693,0.43333333333333335,0.4656084656084657,0.5943627450980392,0.0005674362182617188,0.0002722740173339844
cleveland,NC,5,0,268,29,2,0.4827586206896552,0.6184505150022391,0.4827586206896552,0.483289124668435,0.6430765086206899,0.0008099079132080078,0.00039887428283691406
cleveland,NC,5,0,267,30,3,0.5,0.5658730158730159,0.5,0.5080822403403048,0.6295894607843138,0.0005946159362792969,0.00028204917907714844
cleveland,NC,5,0,268,29,4,0.3793103448275862,0.3443204868154158,0.3793103448275862,0.3553443219739104,0.5033610426929394,0.0007977485656738281,0.0003838539123535156
cleveland,NC,5,0,267,30,5,0.3333333333333333,0.5564814814814816,0.3333333333333333,0.34584726867335563,0.5824503968253968,0.0006148815155029297,0.00029969215393066406
cleveland,NC,5,0,267,30,6,0.4,0.5037037037037037,0.4,0.43956043956043955,0.5612065972222222,0.0006012916564941406,0.0002849102020263672
cleveland,NC,5,0,267,30,7,0.36666666666666664,0.45555555555555555,0.36666666666666664,0.3997619047619048,0.5466753472222222,0.0007321834564208984,0.0003566741943359375
cleveland,NC,5,0,269,28,8,0.35714285714285715,0.5257936507936508,0.35714285714285715,0.3942857142857143,0.5640811011904763,0.0006341934204101562,0.00029659271240234375
cleveland,NC,5,0,266,31,9,0.22580645161290322,0.4650537634408602,0.22580645161290322,0.3035483870967742,0.4919532732447818,0.0006213188171386719,0.0003037452697753906
cleveland,NC,5,0,267,30,10,0.4,0.6097222222222223,0.4,0.45128205128205134,0.6209313725490195,0.0006098747253417969,0.0002911090850830078
cleveland,QDA,5,0,267,30,1,0.5666666666666667,0.6703703703703704,0.5666666666666667,0.5965845648604269,0.6660559640522877,0.001692056655883789,0.00042939186096191406
cleveland,QDA,5,0,268,29,2,0.6206896551724138,0.5823754789272031,0.6206896551724138,0.5968559837728195,0.6551724137931036,0.0013573169708251953,0.0003147125244140625
cleveland,QDA,5,0,267,30,3,0.6666666666666666,0.6672619047619047,0.6666666666666666,0.664141414141414,0.7092524509803924,0.0013437271118164062,0.0003902912139892578
cleveland,QDA,5,0,268,29,4,0.5862068965517241,0.4482758620689655,0.5862068965517241,0.4952670723461799,0.6341338259441708,0.0013086795806884766,0.00031185150146484375
cleveland,QDA,5,0,267,30,5,0.5666666666666667,0.48148148148148145,0.5666666666666667,0.5069444444444445,0.6567361111111112,0.0013401508331298828,0.0003249645233154297
cleveland,QDA,5,0,267,30,6,0.5666666666666667,0.468671679197995,0.5666666666666667,0.5126984126984128,0.6088628472222223,0.0012798309326171875,0.0003070831298828125
cleveland,QDA,5,0,267,30,7,0.5,0.41769005847953217,0.5,0.4550649350649351,0.5811458333333334,0.0017049312591552734,0.00040793418884277344
cleveland,QDA,5,0,269,28,8,0.4642857142857143,0.49523809523809526,0.4642857142857143,0.47926267281105994,0.5629371279761906,0.0017642974853515625,0.0004239082336425781
cleveland,QDA,5,0,266,31,9,0.5161290322580645,0.5017921146953406,0.5161290322580645,0.5078341013824884,0.5919315306767869,0.0013315677642822266,0.00031113624572753906
cleveland,QDA,5,0,267,30,10,0.6666666666666666,0.7166666666666667,0.6666666666666666,0.6387673387673388,0.6834191176470588,0.0013852119445800781,0.0003361701965332031
cleveland,RF,5,0,267,30,1,0.5666666666666667,0.4778985507246377,0.5666666666666667,0.5011904761904762,0.5843055555555556,0.050362348556518555,0.0015454292297363281
cleveland,RF,5,0,268,29,2,0.5517241379310345,0.367816091954023,0.5517241379310345,0.44137931034482764,0.5308189655172415,0.022807598114013672,0.001505136489868164
cleveland,RF,5,0,267,30,3,0.6333333333333333,0.5817460317460318,0.6333333333333333,0.594970760233918,0.6442871732026145,0.01829242706298828,0.0015096664428710938
cleveland,RF,5,0,268,29,4,0.5172413793103449,0.30592396109637493,0.5172413793103449,0.37733990147783253,0.5461566091954024,0.03466463088989258,0.0131072998046875
cleveland,RF,5,0,267,30,5,0.5666666666666667,0.606280193236715,0.5666666666666667,0.4864864864864865,0.6269841269841269,0.01803874969482422,0.001482248306274414
cleveland,RF,5,0,267,30,6,0.5333333333333333,0.3413333333333333,0.5333333333333333,0.41626016260162596,0.5403125000000001,0.018077850341796875,0.0015025138854980469
cleveland,RF,5,0,267,30,7,0.6333333333333333,0.4888888888888889,0.6333333333333333,0.5314285714285715,0.6340972222222222,0.021289348602294922,0.002180814743041992
cleveland,RF,5,0,269,28,8,0.6428571428571429,0.5867346938775511,0.6428571428571429,0.5929123000551572,0.6235212053571428,0.0163116455078125,0.0015306472778320312
cleveland,RF,5,0,266,31,9,0.5806451612903226,0.4579667644183773,0.5806451612903226,0.5083303792981212,0.6112903225806451,0.016395092010498047,0.0015804767608642578
cleveland,RF,5,0,267,30,10,0.5666666666666667,0.47753623188405797,0.5666666666666667,0.5009523809523809,0.5706617647058824,0.028841257095336914,0.001661539077758789
cleveland,SEVQ,5,210,267,30,1,0.4,0.33015873015873015,0.4,0.36140350877192984,0.5446691176470589,0.18163704872131348,0.0014531612396240234
